OUTCOME;P_0;P_1;score
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
1;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873068518;0.0126931482;77.7826616568
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
1;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9873812155;0.0126187845;78.2469353922
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9875773278;0.0124226722;79.4979785267
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9877704299;0.0122295701;80.7690230992
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
1;0.9878409037;0.0121590963;81.2429541906
1;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9878409037;0.0121590963;81.2429541906
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
1;0.9880299584;0.0119700416;82.5418984676
1;0.9880299584;0.0119700416;82.5418984676
1;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9880299584;0.0119700416;82.5418984676
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9881001368;0.0118998632;83.03457949
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
1;0.9882161086;0.0117838914;83.8616103166
1;0.9882161086;0.0117838914;83.8616103166
1;0.9882161086;0.0117838914;83.8616103166
1;0.9882161086;0.0117838914;83.8616103166
1;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
0;0.9882161086;0.0117838914;83.8616103166
