Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
33,209700,90,610,0,2619,5700,148000,147200,0.459474,Pay-off,0,FL,"40,171",1
24,128350,95,691,1,1765,4127,148000,147340,0.427671,Pay-off,0,CA,"49,894",0
54,217469,80,765,1,0,5025,148000,147459,0,Pay-off,0,IL,"45,787",1
46,120000,93,511,0,2241,3861,153000,147490,0.58042,Pay-off,0,FL,"40,171",0
37,189050,95,781,0,1199,3000,148000,147500,0.399667,Pay-off,0,AZ,"42,590",1
32,73620,97,603,1,3428,6427,147500,147500,0.533375,Pay-off,0,IL,"45,787",0
35,63887,95,685,0,1243,4189,146000,147500,0.29673,Pay-off,0,FL,"40,171",0
37,158700,81,771,0,1462,4350,156000,147500,0.336092,Pay-off,0,ID,"42,519",1
37,217550,95,707,0,1207,3469,149400,147705,0.347939,Pay-off,0,NC,"39,000",1
45,46075,97,639,0,2121,8104,148000,147896,0.261723,Pay-off,0,GA,"43,217",0
60,311581,95,692,0,0,5025,148000,147900,0,Pay-off,0,WA,"48,688",1
37,153500,100,774,0,1728,3207,148000,147900,0.538821,Pay-off,0,MD,"56,763",1
28,105250,90,770,0,1352,3966,147920,147920,0.340898,Pay-off,0,NV,"46,984",0
33,185000,100,792,1,1529,2951,152500,147960,0.518129,Pay-off,0,FL,"40,171",1
28,160000,100,678,0,2087,4602,148000,148000,0.453498,Pay-off,0,VA,"53,275",1
21,235000,100,598,1,2461,3841,145000,148000,0.640719,Pay-off,0,FL,"40,171",1
26,154000,99,645,1,1841,4333,150000,148000,0.424879,Pay-off,0,VA,"53,275",1
37,210000,100,689,0,1105,8222,148000,148000,0.134396,Pay-off,0,AZ,"42,590",1
44,148000,100,676,0,1305,4583,154000,148000,0.284748,Pay-off,0,TX,"41,275",0
25,120806,100,577,1,1817,3794,0,148000,0.478914,Pay-off,0,FL,"40,171",1
31,140577,102,727,0,1319,3950,148000,148000,0.333924,Pay-off,0,CA,"49,894",0
44,112900,73,631,1,4188,4749,148000,148000,0.88187,Pay-off,0,FL,"40,171",0
37,289600,80,661,0,1316,5025,150000,148000,0.261907,Pay-off,0,VA,"53,275",1
35,156000,100,724,0,1254,4000,149000,148000,0.3135,Pay-off,0,DE,"50,152",1
22,78500,81,701,1,1989,5489,148000,148000,0.362361,Pay-off,0,WA,"48,688",0
37,128000,80,697,0,1757,3418,152000,148000,0.514043,Pay-off,0,OR,"42,617",0
49,194750,95,729,0,1739,6006,149000,148112,0.289544,Pay-off,0,IL,"45,787",1
26,128500,97,738,1,1882,4333,148200,148126,0.434341,Pay-off,0,NC,"39,000",0
41,162281,99,591,1,1592,4118,149000,148135,0.386595,Pay-off,0,FL,"40,171",1
37,215000,85,729,0,1722,3293,148500,148320,0.522927,Pay-off,0,MI,"44,476",1
47,98900,97,643,0,2285,4981,148375,148375,0.458743,Pay-off,0,OH,"44,160",0
37,216750,85,625,0,1556,5025,150000,148400,0.309671,Pay-off,0,NJ,"56,772",1
48,84245,102,695,1,1472,2508,149000,148467,0.586922,Pay-off,0,NV,"46,984",0
27,93600,80,765,0,1206,6000,149000,148500,0.201,Pay-off,0,CA,"49,894",0
32,301600,80,700,0,0,5025,149000,148500,0,Pay-off,0,FL,"40,171",1
28,210500,100,676,0,1076,5025,150000,148500,0.214143,Pay-off,0,MD,"56,763",1
47,60000,90,740,0,2715,6797,159000,148561,0.399441,Pay-off,0,TX,"41,275",0
29,145000,100,595,1,1873,4615,151000,148650,0.40585,Pay-off,0,GA,"43,217",0
48,107920,80,696,0,1391,2600,149000,148689,0.535,Pay-off,0,NV,"46,984",0
39,75900,95,675,0,1522,3382,149000,148900,0.45003,Pay-off,0,DE,"50,152",0
32,142500,95,724,0,2398,5616,149000,148900,0.426994,Pay-off,0,FL,"40,171",0
39,213750,95,760,0,1156,4695,151000,148930,0.246219,Pay-off,0,FL,"40,171",1
37,188350,90,757,1,2423,8750,148975,148975,0.276914,Pay-off,0,GA,"43,217",1
35,119596,100,699,1,1936,5162,154000,149000,0.375048,Pay-off,0,MO,"43,988",0
53,167200,97,747,0,1114,2751,149000,149000,0.404944,Pay-off,0,MI,"44,476",1
29,125600,100,707,0,1253,5300,150000,149000,0.236415,Pay-off,0,MI,"44,476",0
67,118300,97,672,0,1221,1914,150000,149000,0.637931,Pay-off,0,CA,"49,894",0
31,141085,102,694,1,1283,3000,149000,149000,0.427667,Pay-off,0,CA,"49,894",0
36,179655,102,664,0,1313,4200,150000,149000,0.312619,Pay-off,0,AZ,"42,590",1
37,111600,90,598,0,2512,8782,149000,149000,0.28604,Pay-off,0,NV,"46,984",0
38,242250,95,729,1,1417,3789,151000,149000,0.373977,Pay-off,0,CA,"49,894",1
37,92000,100,774,0,1701,5737,150000,149000,0.296496,Pay-off,0,MO,"43,988",0
42,57000,95,677,0,1342,6300,155000,149000,0.213016,Pay-off,0,DE,"50,152",0
44,107900,80,743,0,2114,4276,154000,149000,0.494387,Pay-off,0,AL,"38,111",0
56,69210,90,770,0,1920,5113,149000,149000,0.375513,Pay-off,0,NH,"57,352",0
31,104000,80,663,0,2277,6120,152500,149009,0.372059,Pay-off,0,TX,"41,275",0
44,256500,90,769,0,1190,4358,150000,149049,0.273061,Pay-off,0,AZ,"42,590",1
37,195000,93,807,0,933,2193,149200,149200,0.425445,Pay-off,0,FL,"40,171",1
50,193500,90,645,0,3195,5025,152000,149230,0.635861,Pay-off,0,TX,"41,275",1
30,60000,100,569,0,3031,5345,149247,149247,0.567072,Pay-off,0,GA,"43,217",0
46,201400,95,780,0,1139,5025,150000,149312,0.226681,Pay-off,0,AZ,"42,590",1
58,180000,80,805,0,1815,6596,151000,149429,0.275167,Pay-off,0,AZ,"42,590",1
32,50000,100,691,0,1848,6455,149448,149448,0.28629,Pay-off,0,OH,"44,160",0
37,145000,98,651,0,1376,2799,152000,149500,0.491604,Pay-off,0,FL,"40,171",0
29,49900,100,743,0,2652,8085,150000,149500,0.328015,Pay-off,0,AZ,"42,590",0
49,178400,80,660,1,1300,3640,149500,149500,0.357143,Pay-off,0,CA,"49,894",1
42,47400,95,638,1,2688,7593,150000,149500,0.35401,Pay-off,0,IN,"43,003",0
99,100000,80,701,0,1830,3333,149500,149500,0.549055,Pay-off,0,WI,"47,220",0
33,152000,100,743,0,1664,4115,150000,149820,0.404374,Pay-off,0,NV,"46,984",1
66,74690,97,659,1,2378,4663,154000,149863,0.509972,Pay-off,0,FL,"40,171",0
34,150750,90,551,0,1062,5795,151000,149896,0.183261,Pay-off,0,GA,"43,217",0
25,124700,100,625,0,2422,5586,151000,149900,0.433584,Pay-off,0,VA,"53,275",0
53,98900,100,721,0,1245,5500,149900,149900,0.226364,Pay-off,0,CA,"49,894",0
26,52250,95,636,0,2441,5266,151700,149900,0.46354,Pay-off,0,TX,"41,275",0
25,294500,94,785,0,1147,4626,150000,149900,0.247946,Pay-off,0,MD,"56,763",1
32,218300,98,792,0,1405,3856,151000,149900,0.364367,Pay-off,0,NV,"46,984",1
25,139000,100,710,0,1272,4657,153400,149900,0.273137,Pay-off,0,MI,"44,476",0
21,121000,98,682,0,1337,3288,149900,149900,0.40663,Pay-off,0,FL,"40,171",0
46,85000,100,642,0,2770,6083,149900,149900,0.455367,Pay-off,0,TN,"38,550",0
24,111450,97,717,0,1963,6044,150000,149900,0.324785,Pay-off,0,MI,"44,476",0
26,213750,95,727,0,1635,4588,149900,149900,0.356364,Pay-off,0,CA,"49,894",1
37,225000,100,584,1,1981,3727,150000,149900,0.531527,Pay-off,0,FL,"40,171",1
37,117000,90,634,1,1968,5000,151000,149900,0.3936,Pay-off,0,MA,"52,354",0
38,170905,95,681,1,1770,2750,149900,149900,0.643636,Pay-off,0,MD,"56,763",1
50,163100,97,537,1,2089,2843,152000,149900,0.734787,Pay-off,0,NC,"39,000",1
48,181800,90,508,1,1416,2648,150000,149900,0.534743,Pay-off,0,FL,"40,171",1
28,124450,95,810,0,2562,6185,150000,149900,0.414228,Pay-off,0,CT,"55,970",0
35,144875,95,717,0,3670,4583,150000,149900,0.800786,Pay-off,0,UT,"50,614",0
38,109900,100,692,0,1175,3578,151000,149917,0.328396,Pay-off,0,AZ,"42,590",0
32,179265,95,651,0,1078,2717,157000,149950,0.396761,Pay-off,0,WA,"48,688",1
39,168950,100,710,0,0,5000,150000,150000,0,Pay-off,0,NJ,"56,772",1
37,94850,97,725,0,1260,5305,153000,150000,0.237512,Pay-off,0,AZ,"42,590",0
28,77500,100,722,1,1019,5000,152000,150000,0.2038,Pay-off,0,HI,"53,123",0
28,121890,97,651,1,2218,4214,150000,150000,0.526341,Pay-off,0,PA,"44,286",0
39,163000,100,707,0,0,3800,150000,150000,0,Pay-off,0,CA,"49,894",1
26,113500,100,673,0,1623,7000,151000,150000,0.231857,Pay-off,0,TX,"41,275",0
23,116000,100,681,0,1330,4300,156000,150000,0.309302,Pay-off,0,OR,"42,617",0
58,260000,100,637,0,2101,5067,158000,150000,0.414644,Pay-off,0,IL,"45,787",1
19,169100,95,712,0,1949,6445,164000,150000,0.302405,Pay-off,0,VA,"53,275",1
30,152300,98,690,0,1244,4000,152000,150000,0.311,Pay-off,0,MN,"55,914",1
66,83000,100,688,0,2488,5801,150000,150000,0.428892,Pay-off,0,NY,"44,228",0
33,137740,97,636,0,1583,6423,177000,150000,0.246458,Pay-off,0,MI,"44,476",0
37,249690,102,581,1,1257,2500,157500,150000,0.5028,Pay-off,0,GA,"43,217",1
33,127544,102,656,1,1471,4200,150000,150000,0.350238,Pay-off,0,GA,"43,217",0
34,290000,100,684,0,0,5025,150000,150000,0,Pay-off,0,NY,"44,228",1
31,101850,100,654,0,2445,6310,150000,150000,0.38748,Pay-off,0,CA,"49,894",0
28,135000,100,718,0,1609,6566,163000,150000,0.24505,Pay-off,0,NJ,"56,772",0
44,242000,100,527,1,1555,2938,155000,150000,0.529272,Pay-off,0,CA,"49,894",1
41,172500,100,682,0,1539,5061,150000,150000,0.30409,Pay-off,0,WA,"48,688",1
71,91350,102,612,0,1411,4000,154000,150000,0.35275,Pay-off,0,IL,"45,787",0
37,159253,102,717,0,1431,3529,150000,150000,0.405497,Pay-off,0,FL,"40,171",1
40,172550,102,696,0,1059,2430,150000,150000,0.435802,Pay-off,0,FL,"40,171",1
37,74400,80,673,0,2071,4581,150000,150000,0.452085,Pay-off,0,AL,"38,111",0
37,67600,95,710,0,1617,4335,150000,150000,0.37301,Pay-off,0,NJ,"56,772",0
37,77000,94,707,1,1618,6014,150000,150000,0.269039,Pay-off,0,MD,"56,763",0
36,92625,95,670,0,1361,4500,150000,150000,0.302444,Pay-off,0,CA,"49,894",0
25,189053,97,616,0,920,3999,150000,150000,0.230058,Pay-off,0,GA,"43,217",1
53,144165,92,702,0,1339,2435,151000,150000,0.549897,Pay-off,0,AZ,"42,590",0
23,123200,80,717,0,1762,8000,157000,150000,0.22025,Pay-off,0,MA,"52,354",0
37,130200,57,634,0,1265,2833,150000,150000,0.446523,Pay-off,0,FL,"40,171",0
37,107000,100,773,0,1769,4406,156000,150000,0.401498,Pay-off,0,IL,"45,787",0
37,92500,100,763,0,1581,3589,155000,150000,0.440513,Pay-off,0,CA,"49,894",0
49,133000,100,715,1,1711,3493,150000,150000,0.489837,Pay-off,0,FL,"40,171",0
41,161210,98,561,1,1352,2992,151000,150000,0.451872,Pay-off,0,FL,"40,171",1
40,115200,90,735,0,1169,4607,200000,150000,0.253744,Pay-off,0,CA,"49,894",0
25,90250,95,684,1,3051,5547,150000,150000,0.550027,Pay-off,0,CA,"49,894",0
40,135100,80,744,0,1679,4250,151500,150000,0.395059,Pay-off,0,VA,"53,275",0
34,170900,90,729,0,2049,4000,143000,150000,0.51225,Pay-off,0,HI,"53,123",1
44,263000,73,656,0,1413,5025,156000,150000,0.281212,Pay-off,0,TX,"41,275",1
38,170000,95,677,0,6729,12235,152000,150000,0.54998,Pay-off,0,TX,"41,275",1
42,82400,80,756,0,939,3500,150000,150000,0.268286,Pay-off,0,NV,"46,984",0
37,154800,90,787,0,960,3961,150000,150000,0.242363,Pay-off,0,MD,"56,763",1
37,75000,100,597,0,1903,5601,147000,150000,0.339761,Pay-off,0,MD,"56,763",0
51,270000,90,739,1,1284,3047,151000,150000,0.421398,Pay-off,0,FL,"40,171",1
37,105083,80,659,0,1875,5000,152000,150026,0.375,Pay-off,0,AZ,"42,590",0
41,182000,80,656,0,1524,3580,148000,150100,0.425698,Pay-off,0,CO,"51,022",1
43,140600,95,740,0,1218,3204,151000,150150,0.38015,Pay-off,0,NV,"46,984",0
25,129000,97,703,0,1488,4800,151000,150200,0.31,Pay-off,0,CT,"55,970",0
43,75150,90,655,0,0,5000,152000,150201,0,Pay-off,0,NV,"46,984",0
32,115900,95,679,0,2175,5453,154000,150222,0.398863,Pay-off,0,KY,"37,396",0
30,176813,102,621,0,2547,5025,151000,150440,0.506898,Pay-off,0,FL,"40,171",1
35,168050,80,687,1,1522,4719,149000,150500,0.322526,Pay-off,0,MD,"56,763",1
47,226100,95,729,0,0,5025,151000,150500,0,Pay-off,0,MA,"52,354",1
52,84000,80,747,1,1524,4565,151000,150575,0.333844,Pay-off,0,CA,"49,894",0
25,89500,98,624,1,2458,5929,151000,150600,0.414572,Pay-off,0,VA,"53,275",0
43,157000,82,760,0,994,5025,153000,150900,0.197823,Pay-off,0,OR,"42,617",1
38,91800,90,688,1,2922,5456,152000,150900,0.535557,Pay-off,0,TX,"41,275",0
43,224100,86,678,0,0,5025,154000,150950,0,Pay-off,0,AZ,"42,590",1
33,45900,100,727,0,2639,7037,151000,151000,0.375018,Pay-off,0,AZ,"42,590",0
32,115400,97,698,0,2223,5450,159000,151000,0.40789,Pay-off,0,IL,"45,787",0
37,293600,80,704,0,4164,9167,153500,151000,0.454238,Pay-off,0,MO,"43,988",1
25,157600,95,787,1,1161,5572,152000,151000,0.208363,Pay-off,0,MD,"56,763",1
30,130000,90,631,1,1994,4163,151000,151000,0.478982,Pay-off,0,CA,"49,894",0
44,129200,95,553,1,2090,2574,152500,151020,0.811966,Pay-off,0,IN,"43,003",0
26,165870,97,712,0,0,4000,155000,151200,0,Pay-off,0,IL,"45,787",1
46,154750,98,682,0,2014,3627,152000,151212,0.55528,Pay-off,0,FL,"40,171",1
24,125100,97,767,0,2283,3832,152000,151304,0.595772,Pay-off,0,NV,"46,984",0
41,45600,95,518,0,1856,3333,154000,151400,0.556856,Pay-off,0,GA,"43,217",0
28,153607,88,760,0,1286,3310,152000,151400,0.38852,Pay-off,0,FL,"40,171",1
46,101000,100,746,0,933,4000,151500,151500,0.23325,Pay-off,0,CA,"49,894",0
45,39150,90,691,0,948,3600,153000,151500,0.263333,Pay-off,0,NC,"39,000",0
37,83000,100,611,1,1958,5874,153000,151500,0.333333,Pay-off,0,IA,"43,042",0
37,170000,89,603,1,1363,3748,151500,151500,0.363661,Pay-off,0,MD,"56,763",1
42,73370,95,673,0,1311,4584,156500,151500,0.285995,Pay-off,0,MI,"44,476",0
37,162500,90,560,1,1279,4468,155000,151554,0.286258,Pay-off,0,NM,"37,587",1
38,310500,90,724,0,1671,12293,158000,151600,0.135931,Pay-off,0,NJ,"56,772",1
37,63900,100,634,1,2644,5499,176000,151620,0.480815,Pay-off,0,GA,"43,217",0
37,144900,90,583,0,1251,2375,152000,151628,0.526737,Pay-off,0,GA,"43,217",0
37,131100,95,701,0,2583,4467,158000,151900,0.57824,Pay-off,0,GA,"43,217",0
21,116000,100,751,0,1175,5000,152000,151900,0.235,Pay-off,0,GA,"43,217",0
37,171500,70,717,0,0,4500,160000,151900,0,Pay-off,0,MD,"56,763",1
32,134900,100,566,0,2078,4871,154000,151995,0.426606,Pay-off,0,MD,"56,763",0
42,143150,100,782,1,1902,3503,153000,152000,0.542963,Pay-off,0,IL,"45,787",0
33,258500,100,652,1,1693,4242,155000,152000,0.399104,Pay-off,0,CA,"49,894",1
36,104500,100,588,1,1789,3302,155000,152000,0.541793,Pay-off,0,CA,"49,894",0
57,257700,100,784,0,1276,3200,152000,152000,0.39875,Pay-off,0,CA,"49,894",1
24,130000,100,614,0,1699,4225,160000,152000,0.40213,Pay-off,0,MA,"52,354",0
42,320850,85,653,1,0,5025,152000,152000,0,Pay-off,0,NJ,"56,772",1
29,104500,95,664,0,1057,4900,152000,152000,0.215714,Pay-off,0,CA,"49,894",0
37,70000,100,667,0,2039,5748,145000,152000,0.354732,Pay-off,0,AZ,"42,590",0
28,119700,95,717,0,970,4550,165000,152000,0.213187,Pay-off,0,AZ,"42,590",0
24,131000,94,661,0,1355,4889,156000,152000,0.277153,Pay-off,0,NC,"39,000",0
29,241000,100,643,0,1040,2773,152500,152250,0.375045,Pay-off,0,MI,"44,476",1
29,162000,100,521,1,1497,4470,153000,152300,0.334899,Pay-off,0,FL,"40,171",1
57,322700,90,651,0,0,5025,154000,152312,0,Pay-off,0,FL,"40,171",1
35,171200,80,660,0,1181,5025,152000,152400,0.23504,Pay-off,0,OR,"42,617",1
29,175500,100,700,0,874,6500,158000,152500,0.134462,Pay-off,0,AZ,"42,590",1
32,139500,100,740,0,1875,4937,152500,152500,0.379785,Pay-off,0,FL,"40,171",0
25,140600,95,629,1,1466,3800,152500,152500,0.385789,Pay-off,0,FL,"40,171",0
74,102650,80,679,0,1993,5692,153000,152500,0.350141,Pay-off,0,IL,"45,787",0
56,305100,90,693,0,980,5025,152520,152520,0.195037,Pay-off,0,FL,"40,171",1
45,148250,95,792,0,1812,5439,152600,152600,0.333149,Pay-off,0,CA,"49,894",0
37,148000,100,767,0,1774,4429,153000,152644,0.400542,Pay-off,0,SC,"39,326",0
37,200400,90,727,0,1260,5025,154000,152900,0.250762,Pay-off,0,PA,"44,286",1
47,43000,90,698,1,2156,5263,153000,152900,0.409652,Pay-off,0,CA,"49,894",0
29,222600,97,691,1,1431,2574,153000,153000,0.555944,Pay-off,0,FL,"40,171",1
21,134500,100,706,0,1220,4694,153000,153000,0.259906,Pay-off,0,AZ,"42,590",0
28,88950,100,670,0,3013,6804,159000,153000,0.442828,Pay-off,0,VA,"53,275",0
31,175000,100,639,0,2028,5800,155000,153000,0.349655,Pay-off,0,VA,"53,275",1
32,96000,100,798,0,1847,5506,156000,153000,0.335452,Pay-off,0,SC,"39,326",0
24,115000,100,650,0,5627,5773,153000,153000,0.97471,Pay-off,0,MI,"44,476",0
45,124845,102,742,1,1346,3709,153000,153000,0.362901,Pay-off,0,MD,"56,763",0
37,208382,95,600,0,1614,3872,160000,153000,0.416839,Pay-off,0,FL,"40,171",1
27,161900,86,751,0,1204,17500,155000,153000,0.0688,Pay-off,0,OR,"42,617",1
37,50000,71,638,0,3187,9000,153000,153000,0.354111,Pay-off,0,MD,"56,763",0
37,142900,100,739,0,1314,4159,155000,153000,0.315941,Pay-off,0,FL,"40,171",0
37,63000,100,637,0,0,4200,160000,153000,0,Pay-off,0,SC,"39,326",0
44,184500,90,768,0,1109,3500,153000,153000,0.316857,Pay-off,0,CA,"49,894",1
37,118750,95,728,0,2134,5381,153000,153000,0.396581,Pay-off,0,MT,"35,201",0
39,139650,95,781,0,1972,4146,158000,153000,0.475639,Pay-off,0,FL,"40,171",0
37,132000,80,745,0,2595,4127,160000,153000,0.628786,Pay-off,0,OH,"44,160",0
37,292000,80,644,1,1364,2325,153000,153000,0.586667,Pay-off,0,IL,"45,787",1
37,167576.4,90,630,0,1576,4335,155000,153395,0.363552,Pay-off,0,MI,"44,476",1
33,109610,97,730,1,3028,7501,155000,153415,0.40368,Pay-off,0,PA,"44,286",0
32,149087,100,739,0,1384,5400,155000,153500,0.256296,Pay-off,0,PA,"44,286",0
42,91146,97,619,1,2122,4168,153500,153500,0.509117,Pay-off,0,VA,"53,275",0
37,245000,100,773,0,1133,3502,155000,153500,0.323529,Pay-off,0,FL,"40,171",1
37,175750,95,678,0,1567,5025,153500,153500,0.31186,Pay-off,0,MI,"44,476",1
30,195350,95,658,1,2219,3232,155000,153500,0.686572,Pay-off,0,IL,"45,787",1
21,76000,95,705,0,2618,7882,154000,153501,0.332149,Pay-off,0,IL,"45,787",0
54,219000,100,633,0,1423,2220,160000,153532,0.640991,Pay-off,0,GA,"43,217",1
36,126000,100,604,0,2904,4642,154000,153572,0.625592,Pay-off,0,TX,"41,275",0
30,289000,100,685,0,1518,3987,156000,153580,0.380737,Pay-off,0,GA,"43,217",1
25,162930,99,671,0,2002,3053,155000,153685,0.655748,Pay-off,0,FL,"40,171",1
37,129000,100,638,0,1494,3833,154000,153696,0.389773,Pay-off,0,NC,"39,000",0
48,78000,100,623,1,2413,6400,155000,153750,0.377031,Pay-off,0,FL,"40,171",0
35,132050,95,771,0,1748,3530,155000,153888,0.495184,Pay-off,0,FL,"40,171",0
52,185000,100,749,0,2028,4588,153900,153900,0.442023,Pay-off,0,MN,"55,914",1
24,87990,97,744,0,1560,6943,155000,153985,0.224687,Pay-off,0,TX,"41,275",0
54,175750,95,637,0,1968,4848,154000,154000,0.405941,Pay-off,0,FL,"40,171",1
28,182835,100,643,1,1235,3750,155000,154000,0.329333,Pay-off,0,NC,"39,000",1
23,146350,100,655,0,1255,3748,155000,154000,0.334845,Pay-off,0,MI,"44,476",0
44,76125,102,733,0,1296,6000,157000,154000,0.216,Pay-off,0,FL,"40,171",0
53,217210,102,778,0,1259,2605,156000,154000,0.483301,Pay-off,0,IL,"45,787",1
34,88000,80,688,0,0,5025,158000,154000,0,Pay-off,0,FL,"40,171",0
33,153200,95,675,1,1726,3707,154000,154000,0.465606,Pay-off,0,GA,"43,217",0
27,241435,90,531,0,1330,2639,154000,154000,0.503979,Pay-off,0,VA,"53,275",1
37,123500,100,603,0,1151,4583,158000,154000,0.251146,Pay-off,0,AL,"38,111",0
37,143950,90,710,1,2149,5720,155000,154000,0.375699,Pay-off,0,IL,"45,787",0
27,281600,95,692,0,1260,3906,154000,154000,0.322581,Pay-off,0,MI,"44,476",1
23,135350,95,702,0,2639,5819,154000,154000,0.453514,Pay-off,0,GA,"43,217",0
27,114400,80,735,0,1266,2946,155000,154000,0.429735,Pay-off,0,IL,"45,787",0
37,266000,95,661,0,5017,5025,154000,154000,0.998471,Pay-off,0,FL,"40,171",1
51,169536,98,652,0,2146,4167,160000,154072,0.514999,Pay-off,0,GA,"43,217",1
30,115200,97,637,1,2473,5500,157000,154200,0.449636,Pay-off,0,FL,"40,171",0
28,100000,100,544,0,975,4669,170000,154250,0.208824,Pay-off,0,FL,"40,171",0
28,129000,100,623,0,0,4500,155000,154286,0,Pay-off,0,NV,"46,984",0
43,156100,80,790,0,1219,3300,154500,154373,0.369394,Pay-off,0,NV,"46,984",1
39,213150,102,787,0,1175,2339,160000,154400,0.502351,Pay-off,0,IN,"43,003",1
28,95000,100,697,0,1270,4750,159000,154485,0.267368,Pay-off,0,UT,"50,614",0
56,134900,95,801,0,1511,4529,155000,154490,0.333628,Pay-off,0,FL,"40,171",0
57,148000,100,718,1,1977,3759,160000,154850,0.525938,Pay-off,0,MN,"55,914",0
49,210000,100,671,0,1314,4000,155000,154900,0.3285,Pay-off,0,MD,"56,763",1
23,187150,95,622,1,1500,27243,155000,154900,0.05506,Pay-off,0,FL,"40,171",1
42,232000,90,682,0,1883,3445,151500,154900,0.546589,Pay-off,0,CA,"49,894",1
37,169100,95,761,0,1172,4340,155000,154900,0.270046,Pay-off,0,DE,"50,152",1
42,188800,80,780,0,0,2227,156000,154900,0,Pay-off,0,VT,"45,692",1
29,141200,90,631,0,1229,3311,155000,154900,0.371187,Pay-off,0,GA,"43,217",0
37,60300,90,663,0,1551,6533,159000,154900,0.23741,Pay-off,0,FL,"40,171",0
37,225000,100,777,0,1007,4257,155000,155000,0.236552,Pay-off,0,VA,"53,275",1
41,111000,100,688,0,1505,5158,155000,155000,0.29178,Pay-off,0,FL,"40,171",0
37,152603,100,711,0,0,5200,152000,155000,0,Pay-off,0,MA,"52,354",1
31,128000,100,768,0,2970,5467,160000,155000,0.54326,Pay-off,0,MI,"44,476",0
36,211100,98,770,1,1999,3500,155000,155000,0.571143,Pay-off,0,CA,"49,894",1
28,167365,100,784,0,1395,3727,155000,155000,0.374296,Pay-off,0,WA,"48,688",1
28,106350,97,526,0,1515,3653,156500,155000,0.414728,Pay-off,0,FL,"40,171",0
37,138650,97,717,0,1980,4133,165000,155000,0.479071,Pay-off,0,OR,"42,617",0
30,111000,100,733,0,2118,6218,156000,155000,0.340624,Pay-off,0,PA,"44,286",0
31,182900,100,680,0,2705,4918,158000,155000,0.55002,Pay-off,0,MA,"52,354",1
28,74000,100,786,0,1789,7098,162000,155000,0.252043,Pay-off,0,VA,"53,275",0
50,142400,95,699,0,918,2168,155000,155000,0.423432,Pay-off,0,OR,"42,617",0
25,176450,99,803,1,1804,5695,155000,155000,0.316769,Pay-off,0,PA,"44,286",1
36,155000,100,764,0,1338,3832,155000,155000,0.349165,Pay-off,0,CA,"49,894",0
26,147000,100,745,0,4050,8238,155000,155000,0.491624,Pay-off,0,FL,"40,171",0
36,279000,90,720,0,1278,5025,155000,155000,0.254344,Pay-off,0,CT,"55,970",1
37,260000,80,736,0,1354,2900,175000,155000,0.466897,Pay-off,0,MD,"56,763",1
35,57600,90,694,0,0,8000,157000,155000,0,Pay-off,0,LA,"35,523",0
37,188800,80,606,1,1624,3450,155000,155000,0.470725,Pay-off,0,CA,"49,894",1
37,251650,90,660,0,1367,5025,155000,155000,0.272057,Pay-off,0,CA,"49,894",1
33,336000,80,670,0,948,5025,155000,155000,0.188669,Pay-off,0,NC,"39,000",1
25,81250,95,515,1,926,3616,155000,155000,0.256084,Pay-off,0,CA,"49,894",0
33,111700,80,687,0,1482,2667,155000,155000,0.555681,Pay-off,0,VA,"53,275",0
37,260000,80,676,0,1395,3132,160000,155000,0.445402,Pay-off,0,CA,"49,894",1
30,79600,97,663,0,1562,6024,155000,155000,0.259296,Pay-off,0,NJ,"56,772",0
47,62000,100,761,0,1253,6500,155000,155000,0.192769,Pay-off,0,NV,"46,984",0
52,212850,90,659,0,1488,4887,156000,155000,0.304481,Pay-off,0,MD,"56,763",1
37,120000,75,708,1,1041,3641,160000,155000,0.28591,Pay-off,0,CA,"49,894",0
27,66500,100,665,0,3272,5800,157000,155000,0.564138,Pay-off,0,TX,"41,275",0
22,130500,95,577,1,2357,4548,158000,155000,0.51825,Pay-off,0,TX,"41,275",0
31,184300,97,695,0,3113,3500,155000,155000,0.889429,Pay-off,0,WA,"48,688",1
76,135700,90,682,0,2315,5526,155000,155000,0.418929,Pay-off,0,MI,"44,476",0
57,95200,70,733,0,1214,5025,160000,155000,0.241607,Pay-off,0,IL,"45,787",0
24,87200,80,754,0,1145,5000,158000,155000,0.229,Pay-off,0,GA,"43,217",0
37,207000,100,757,0,1732,3368,156000,155000,0.514252,Pay-off,0,FL,"40,171",1
37,284000,80,748,0,1434,2580,158000,155000,0.555814,Pay-off,0,AL,"38,111",1
58,87937,80,681,0,2779,7454,159000,155000,0.37282,Pay-off,0,MO,"43,988",0
37,111550,97,781,0,1582,3125,157000,155001,0.50624,Pay-off,0,FL,"40,171",0
22,165650,90,536,1,1989,3543,160000,155021,0.561389,Pay-off,0,TX,"41,275",1
37,132800,80,706,0,1840,3345,155000,155120,0.550075,Pay-off,0,CA,"49,894",0
37,75000,100,734,1,1874,4345,155200,155128,0.4313,Pay-off,0,CA,"49,894",0
28,132900,100,635,0,1797,4913,159000,155238,0.365764,Pay-off,0,TX,"41,275",0
34,175220,99,770,0,1622,4441,161000,155300,0.365233,Pay-off,0,WA,"48,688",1
29,130400,100,529,1,2680,5185,160000,155306,0.516876,Pay-off,0,WA,"48,688",0
